Sweep #,Time,Chan101,Chan102,Chan103,Chan104,Chan105,Chan106
319,58:22.6,1.92605089,19.9187096,19.7901107,19.7835999,19.7936961,19.6062935
320,58:32.6,1.92593138,19.940154,19.7977635,19.7851356,19.8139617,19.798414
321,58:42.6,1.92581502,19.947912,19.811251,19.7845232,19.8248554,19.6721925
322,58:52.6,1.92566398,19.9849008,19.8304927,19.8111544,19.8491271,19.8112902
323,59:02.6,1.92554588,19.9684375,19.8283951,19.8146879,19.837905,19.6190526
324,59:12.6,1.92538866,19.9770809,19.828971,19.819699,19.847233,19.7822619
325,59:22.6,1.9253062,19.9906657,19.8381262,19.8221255,19.852267,19.6834427
326,59:32.6,1.92514554,20.010149,19.8577209,19.8503605,19.8780478,19.8002756
327,59:42.6,1.92505343,19.9936362,19.8418914,19.8342691,19.8704966,19.6608661
328,59:52.6,1.92489685,20.0102656,19.8790066,19.8564355,19.8863491,19.7674362
329,00:02.6,1.92481094,20.0064207,19.8502668,19.8557859,19.8879337,19.7150643
330,00:12.6,1.92462374,20.0472445,19.8941715,19.8876249,19.9095245,19.8137633
331,00:22.6,1.92453403,20.0490743,19.904299,19.8935157,19.9283476,19.7504513
332,00:32.6,1.92440548,20.0504059,19.9055809,19.8885115,19.9211195,19.7353386
333,00:42.6,1.92432723,20.0588424,19.9085931,19.8926576,19.9117176,19.7018721
334,00:52.6,1.92421081,20.054268,19.9146614,19.9054216,19.9315877,19.752097
335,01:02.6,1.92411743,20.0601513,19.9210482,19.9143549,19.9366945,19.7223508
336,01:12.6,1.92398924,20.072555,19.9460113,19.9171369,19.9640708,19.7349528
337,01:22.6,1.92389556,20.072799,19.9298476,19.9200747,19.9639958,19.7686974
338,01:32.6,1.92371894,20.0985474,19.9545348,19.9399124,19.9721999,19.7618754
339,01:42.6,1.92365996,20.0806117,19.9366918,19.9342351,19.9721112,19.7480887
340,01:52.6,1.92349326,20.1106813,19.9685674,19.9527022,19.9882239,19.7099647
341,02:02.6,1.92346579,20.1032157,19.9653373,19.9522535,19.9800006,19.7242614
342,02:12.6,1.92332169,20.1030619,19.9575539,19.9702871,19.9786317,19.7224069
343,02:22.6,1.92322164,20.1309475,19.9975711,19.9601924,20.0018464,19.7734122
344,02:32.6,1.92310506,20.1415309,20.0038623,19.9869652,20.0149839,19.7282029
345,02:42.6,1.92298384,20.130586,20.0009108,19.9810241,20.0191932,19.792385
346,02:52.6,1.92286461,20.1403255,20.0146771,19.9930246,20.0318259,19.7430811
347,03:02.6,1.92280091,20.1320871,19.9911679,19.9927834,20.0156946,19.7641401
348,03:12.6,1.9226827,20.1605405,20.024612,20.0161222,20.0336992,19.70724
349,03:22.6,1.92259591,20.154407,20.0138079,20.0045598,20.0431652,19.8142837
350,03:32.6,1.92246452,20.1734452,20.0153212,20.0205214,20.0482328,19.6961628
351,03:42.6,1.92213403,20.2363608,20.0953913,20.0807459,20.1136729,20.7641358
352,03:52.6,1.92119849,20.3860607,20.2501108,20.2107346,20.2430105,21.7488322
353,04:02.6,1.92004897,20.5189039,20.3981547,20.3508444,20.3665439,22.3309331
354,04:12.6,1.91888732,20.6472391,20.5181229,20.4675867,20.4589681,22.6675592
355,04:22.6,1.91773802,20.7641556,20.6135347,20.5550025,20.5715034,22.9830954
356,04:32.6,1.91666551,20.8724166,20.717689,20.640575,20.6566187,23.1873684
357,04:42.6,1.91562538,20.9613116,20.8204834,20.7293419,20.7287836,23.4328698
358,04:52.6,1.91464572,21.0480028,20.9046258,20.821708,20.829746,23.6294082
359,05:02.6,1.91362315,21.1427197,20.9899573,20.896915,20.8988105,23.8637116
360,05:12.6,1.91262475,21.2169565,21.0733942,20.9724839,20.9739375,24.029082
361,05:22.6,1.91162826,21.3196117,21.1698984,21.0612426,21.0522899,24.2462113
362,05:32.6,1.91061031,21.4107547,21.2405366,21.1382012,21.1366657,24.4214709
363,05:42.6,1.90956183,21.4883913,21.315827,21.2026166,21.2175128,24.6116683
364,05:52.6,1.90856773,21.5815401,21.3952397,21.3092277,21.2941152,24.7367221
365,06:02.6,1.90751322,21.6664291,21.4853729,21.3786263,21.3736221,24.9077499
366,06:12.6,1.9065364,21.7487985,21.5521731,21.4400736,21.4441643,25.0660176
367,06:22.6,1.90548092,21.8354865,21.6351325,21.5216891,21.5064262,25.1993108
368,06:32.6,1.9045369,21.899878,21.7129356,21.6046235,21.5971732,25.3384764
369,06:42.6,1.90353649,21.9760629,21.7923617,21.6816394,21.6760401,25.4327285
370,06:52.6,1.90258618,22.0646493,21.8535756,21.7475945,21.7412127,25.5279132
371,07:02.6,1.90161422,22.1303198,21.9252091,21.8004312,21.7942846,25.6084795
372,07:12.6,1.90058205,22.2025015,22.0019678,21.8746689,21.884838,25.7269164
373,07:22.6,1.89957792,22.2848371,22.0850619,21.9548054,21.9489333,25.800015
374,07:32.6,1.89868404,22.3440001,22.1352559,22.013273,22.007091,25.8359618
375,07:42.6,1.89773905,22.3874582,22.2046245,22.0879002,22.0848092,25.9424007
376,07:52.6,1.89686093,22.4711802,22.2592719,22.1358962,22.146747,25.9739504
377,08:02.6,1.8959819,22.5318316,22.3176918,22.2019658,22.1981583,26.0137227
378,08:12.6,1.89504425,22.6013096,22.3987872,22.2658919,22.2605365,26.0805636
379,08:22.6,1.8940806,22.6588245,22.4565962,22.3285647,22.3093093,26.1105324
380,08:32.6,1.89327051,22.7305335,22.4980316,22.3828424,22.3830863,26.1301316
381,08:42.6,1.89245068,22.7764616,22.5763765,22.4477325,22.4433112,26.1592552
382,08:52.6,1.89162757,22.827726,22.6248709,22.5023399,22.5052003,26.1846362
383,09:02.6,1.89079488,22.8732339,22.6595219,22.553699,22.5588909,26.1667356
384,09:12.6,1.88999743,22.9485809,22.7259871,22.6071478,22.6159839,26.1949711
385,09:22.6,1.88924979,22.9975786,22.7784767,22.6658528,22.6713598,26.1617149
386,09:32.6,1.88848084,23.0347839,22.8151325,22.7172915,22.7142718,26.182718
387,09:42.6,1.88777787,23.0829049,22.8722135,22.7566078,22.764567,26.14104
388,09:52.6,1.88701695,23.1159332,22.9111605,22.7953399,22.794654,26.1500761
389,10:02.6,1.88627771,23.1695112,22.9662021,22.8338083,22.8533654,26.0924179
390,10:12.6,1.88560559,23.2039866,22.9991919,22.893083,22.9024881,26.1004745
391,10:22.6,1.88491734,23.2456937,23.0411405,22.9168119,22.9399867,26.0551906
392,10:32.6,1.88425856,23.2873037,23.0824493,22.9853795,22.9853327,26.0311694
393,10:42.6,1.8835903,23.3122027,23.1185702,23.0089065,23.0237553,25.9832334
394,10:52.6,1.88298165,23.3749627,23.1513661,23.0480777,23.0640695,25.9791819
395,11:02.6,1.88232107,23.4012222,23.1861962,23.0859538,23.0972811,25.917962
396,11:12.6,1.88178494,23.4209082,23.2090193,23.11024,23.1403013,25.9163113
397,11:22.6,1.88119382,23.4484309,23.2535162,23.1471289,23.170535,25.8426669
398,11:32.6,1.88066833,23.5090418,23.2870999,23.1923113,23.2219824,25.8499586
399,11:42.6,1.88010951,23.5273979,23.3147985,23.2220521,23.2371443,25.7800288
400,11:52.6,1.87954039,23.5524397,23.3647994,23.2599268,23.2847693,25.7598994
401,12:02.6,1.87902716,23.5752281,23.3899174,23.2805688,23.3094279,25.6761239
402,12:12.6,1.87856076,23.6059613,23.3968742,23.3126042,23.3306209,25.6646274
403,12:22.6,1.8780932,23.6403491,23.4368636,23.3589009,23.3812883,25.5843381
404,12:32.6,1.8776427,23.6429352,23.4630536,23.3680041,23.392332,25.4870503
405,12:42.6,1.87719576,23.6551205,23.4669754,23.3929988,23.4048956,25.3740661
406,12:52.6,1.87685035,23.6784665,23.4809146,23.417293,23.4417879,25.3905462
407,13:02.6,1.87641838,23.6974093,23.5177547,23.440059,23.4675551,25.2797202
408,13:12.6,1.876062,23.712275,23.5288483,23.4479256,23.4917225,25.3049123
409,13:22.6,1.875658,23.7397981,23.548688,23.4769367,23.4963504,25.1579566
410,13:32.6,1.87535336,23.7541835,23.5623916,23.4897034,23.5188308,25.1551544
411,13:42.6,1.87496623,23.7843267,23.5990151,23.5262811,23.5519691,25.1948074
412,13:52.6,1.87453927,23.8077315,23.6150114,23.540703,23.5841766,25.2496781
413,14:02.6,1.87413835,23.8463424,23.6444261,23.5812829,23.6157165,25.1701659
414,14:12.6,1.87377746,23.8427059,23.6676126,23.6045227,23.6353757,25.1785188
415,14:22.6,1.8734102,23.8597222,23.6979277,23.6364953,23.6623113,25.0799129
416,14:32.6,1.87310465,23.8930702,23.712287,23.6453526,23.6722984,25.0673464
417,14:42.6,1.87278901,23.9026185,23.7237025,23.6719424,23.6988446,24.9820228
418,14:52.6,1.87245675,23.9115293,23.7254788,23.681103,23.7201766,25.0194808
419,15:02.6,1.87213761,23.9273306,23.7456015,23.7028841,23.7312142,24.9236435
420,15:12.6,1.87182189,23.9485246,23.771355,23.7216346,23.7456852,24.9724853
421,15:22.6,1.87151739,23.9612887,23.7927332,23.7306543,23.7557384,24.8928576
422,15:32.6,1.87124078,23.9947318,23.8135163,23.7651619,23.798743,24.9348881
423,15:42.6,1.87095298,23.99487,23.825295,23.7811372,23.8126402,24.8140133
424,15:52.6,1.87069354,24.0158557,23.8543271,23.8060459,23.8368996,24.9029357
425,16:02.6,1.87040601,24.0355278,23.8646599,23.8169669,23.8441962,24.7774959
426,16:12.6,1.87015514,24.0304391,23.8845557,23.8316715,23.8735061,24.8445278
427,16:22.6,1.86988055,24.0585354,23.8907723,23.8465858,23.8747881,24.7332044
428,16:32.6,1.86962439,24.0747995,23.9105162,23.8692296,23.8996165,24.8085424
429,16:42.6,1.8693822,24.0881697,23.9126766,23.8856074,23.9085004,24.709235
430,16:52.6,1.86910606,24.0975983,23.9403328,23.9040591,23.9337726,24.7897773
431,17:02.6,1.86884455,24.1192236,23.9591791,23.9201543,23.948016,24.7093826
432,17:12.6,1.86860008,24.1314169,23.973299,23.9328557,23.96068,24.7498738
433,17:22.6,1.86837826,24.1553613,23.9708434,23.9426657,23.9843063,24.6420947
434,17:32.6,1.86816584,24.1655644,24.0090961,23.9780424,23.9876546,24.7178127
435,17:42.6,1.86785368,24.1800645,24.0245999,23.9884387,24.019622,24.8116886
436,17:52.6,1.86754242,24.2145601,24.0547395,24.0218994,24.0538574,24.9166358
437,18:02.6,1.86724172,24.2107078,24.0598602,24.0367409,24.0547843,24.7456963
438,18:12.6,1.867011,24.2345643,24.0786659,24.0553213,24.0867739,24.8131913
439,18:22.6,1.86676788,24.2445269,24.0888506,24.0738176,24.0916079,24.7084386
440,18:32.6,1.86655761,24.2755197,24.1159799,24.0826115,24.1228698,24.7568662
441,18:42.6,1.86632179,24.2866473,24.1189398,24.0954607,24.1140878,24.6884624
442,18:52.6,1.86609256,24.2860798,24.1437311,24.1106853,24.1368214,24.7418629
443,19:02.6,1.86587435,24.3032491,24.1492813,24.1147628,24.1463105,24.6398185
444,19:12.6,1.86566937,24.3016378,24.1723702,24.1285366,24.1722138,24.7225993
445,19:22.6,1.86542686,24.3390526,24.1874273,24.1676085,24.1775098,24.7954282
446,19:32.6,1.86514895,24.3625127,24.2084335,24.1753804,24.2112917,24.8312959
447,19:42.6,1.86491864,24.3683032,24.2219523,24.1885843,24.2242194,24.7116563
448,19:52.6,1.86470162,24.3857736,24.2376885,24.1991194,24.2281425,24.7649963
449,20:02.6,1.86448863,24.3848059,24.2467953,24.2141151,24.2442554,24.6985156
450,20:12.6,1.86429153,24.3878249,24.2582014,24.2319305,24.2671774,24.7255097
451,20:22.6,1.86413842,24.4117832,24.2705373,24.240794,24.2721537,24.6185263
452,20:32.6,1.86396429,24.423697,24.2834402,24.2491283,24.2927596,24.7043122
453,20:42.6,1.86371268,24.4335189,24.2967036,24.2684397,24.2970277,24.7848746
454,20:52.6,1.86345222,24.4677701,24.3350656,24.2984744,24.329895,24.814246
455,21:02.6,1.86325857,24.4727114,24.3472982,24.3109602,24.3207053,24.6999369
456,21:12.6,1.86305698,24.4753984,24.3421918,24.3035117,24.3425899,24.7513351
457,21:22.6,1.86290297,24.4795177,24.3504086,24.3150063,24.3548678,24.6561193
458,21:32.6,1.86268958,24.5115938,24.3681516,24.3429283,24.3721841,24.6907492
459,21:42.6,1.86254918,24.5041279,24.3713182,24.3402434,24.3854103,24.6665296
460,21:52.6,1.86237014,24.5180198,24.3886367,24.3625032,24.3907047,24.6961705
461,22:02.6,1.86214736,24.5307893,24.4085032,24.3764198,24.4163532,24.8040925
462,22:12.6,1.86191212,24.5596358,24.4343454,24.4033492,24.4237913,24.7935191
463,22:22.6,1.86171271,24.5806937,24.4474673,24.4214451,24.4460735,24.7533573
464,22:32.6,1.86154238,24.5679277,24.4455068,24.4344861,24.461722,24.7538709
465,22:42.6,1.86141372,24.5754493,24.4502189,24.4173019,24.4549325,24.6767818
466,22:52.6,1.86123509,24.6018529,24.4700823,24.444746,24.4829108,24.6693952
467,23:02.6,1.86113215,24.5958751,24.4659176,24.4478205,24.4790645,24.6158499
468,23:12.6,1.86096509,24.6123785,24.4730527,24.4649232,24.4819988,24.6053579
469,23:22.6,1.86087403,24.610598,24.4848896,24.4597698,24.4898268,24.6094198
470,23:32.6,1.86068854,24.6240832,24.4947015,24.4715528,24.5039248,24.6039769
471,23:42.6,1.86058493,24.62658,24.4894323,24.4825492,24.5072558,24.5933815
472,23:52.6,1.86043442,24.6438414,24.5161064,24.4950945,24.5131402,24.5657008
473,24:02.6,1.86029981,24.6409306,24.5019816,24.5087997,24.5426345,24.5990304
474,24:12.6,1.86013885,24.6654891,24.5392292,24.5086981,24.5453563,24.684121
475,24:22.6,1.85990746,24.6802312,24.5617976,24.5410747,24.5746186,24.7803451
476,24:32.6,1.85969328,24.6955986,24.5659046,24.5470994,24.5761827,24.6806328
477,24:42.6,1.85958929,24.7066599,24.574482,24.5588435,24.5862516,24.6849978
478,24:52.6,1.85941389,24.7088263,24.5825329,24.5736049,24.6005256,24.6735553
479,25:02.6,1.85931874,24.7128901,24.5988694,24.5737855,24.5994715,24.6529365
480,25:12.6,1.85917049,24.7350761,24.6035813,24.5976029,24.6151437,24.6450368
481,25:22.6,1.85904177,24.7235264,24.6076041,24.5993358,24.6223786,24.6515993
482,25:32.6,1.85890678,24.7585273,24.6219458,24.608823,24.647962,24.7422513
483,25:42.6,1.85868744,24.763591,24.6470357,24.6220206,24.6637048,24.8003964
484,25:52.6,1.85850531,24.7893879,24.6476642,24.6426859,24.6752093,24.7113366
485,26:02.6,1.85840036,24.7575101,24.6400838,24.6252536,24.6553323,24.6969959
486,26:12.6,1.85821757,24.7889753,24.6737451,24.6537867,24.6766903,24.662289
487,26:22.6,1.85808723,24.7933026,24.6721155,24.6650171,24.6886095,24.7236377
488,26:32.6,1.85798119,24.8195147,24.681137,24.6827316,24.703218,24.6598876
489,26:42.6,1.85788462,24.8142749,24.6808822,24.6680909,24.7044145,24.6670257
490,26:52.6,1.85775348,24.8221882,24.7057526,24.6955471,24.7187309,24.7280919
491,27:02.6,1.85756766,24.8324374,24.7286587,24.6999538,24.7288613,24.8044403
492,27:12.6,1.8573952,24.848829,24.7483147,24.7211597,24.747148,24.6794961
493,27:22.6,1.85731833,24.8469882,24.73295,24.7070721,24.7459661,24.720711
494,27:32.6,1.85717939,24.859075,24.7400163,24.7271864,24.7545318,24.6219689
495,27:42.6,1.85709034,24.8673437,24.7314349,24.7293501,24.7641711,24.6879406
496,27:52.6,1.85697648,24.8544057,24.7349287,24.7267711,24.7627073,24.5948924
497,28:02.6,1.85688415,24.8780297,24.7490857,24.7299524,24.7705935,24.6543668
498,28:12.6,1.85675075,24.8911014,24.7698421,24.7559344,24.7807514,24.7555617
499,28:22.6,1.85657383,24.8850865,24.7660417,24.780906,24.8073831,24.8223133
500,28:32.6,1.85643305,24.9204493,24.8039483,24.7857108,24.8054494,24.720152
501,28:42.6,1.85629375,24.9098591,24.8007904,24.7726771,24.8251074,24.7595172
502,28:52.6,1.85621859,24.9198686,24.8085304,24.7895349,24.8179298,24.6423446
503,29:02.6,1.85610666,24.9191074,24.8103657,24.7915986,24.8284434,24.6997414
504,29:12.6,1.85602725,24.9156307,24.8026427,24.7838051,24.8235238,24.5639023
505,29:22.6,1.85594628,24.9338357,24.8208853,24.8136936,24.831093,24.6614712
506,29:32.6,1.85588964,24.9302687,24.8242764,24.8146515,24.840972,24.5659459
507,29:42.6,1.8558204,24.9268876,24.8173626,24.8116223,24.8383767,24.6282809
508,29:52.6,1.85571999,24.9361155,24.8270565,24.8186875,24.8523939,24.5274994
509,30:02.6,1.8556585,24.943053,24.8290406,24.8170158,24.8490155,24.6197277
510,30:12.6,1.85557381,24.9425862,24.8392852,24.8299741,24.860728,24.5647211
511,30:22.6,1.85548123,24.9585853,24.8498003,24.8381684,24.8594627,24.6195043
512,30:32.6,1.85536533,24.9467211,24.8450255,24.8454932,24.8772487,24.550881
513,30:42.6,1.85529408,24.9599796,24.8488301,24.8445165,24.8737105,24.6382145
514,30:52.6,1.85517165,24.9617477,24.849098,24.8436693,24.8785547,24.5686105
515,31:02.6,1.855116,24.9855676,24.8691093,24.8650332,24.8909041,24.6464508
516,31:12.6,1.85501524,24.9842706,24.8835091,24.8684883,24.8904578,24.5723581
517,31:22.6,1.85491941,24.9888273,24.8769607,24.868959,24.8984209,24.6344946
518,31:32.6,1.85477292,25.0120261,24.9067625,24.8907051,24.9220481,24.7476833
519,31:42.6,1.85465547,25.0218642,24.9118921,24.9010224,24.936889,24.7559364
520,31:52.6,1.85453914,25.0240439,24.912473,24.9053554,24.9391352,24.7050245
521,32:02.6,1.85442233,25.0388836,24.9156054,24.917743,24.9422201,24.7169503
522,32:12.6,1.8543513,25.0339252,24.9198559,24.9149262,24.9442768,24.6839228
523,32:22.6,1.85425123,25.0440251,24.9308423,24.9339814,24.9607172,24.7059714
524,32:32.6,1.85416281,25.0477248,24.9376751,24.92702,24.9533707,24.6765103
525,32:42.6,1.85408544,25.0471463,24.9327244,24.9403335,24.961534,24.6421604
526,32:52.6,1.85405297,25.0538013,24.9390354,24.9364148,24.9649069,24.6187141
527,33:02.6,1.85395535,25.0494662,24.9314932,24.9538026,24.9605734,24.6895162
528,33:12.6,1.85386001,25.0864969,24.9597841,24.9563301,24.978461,24.7421864
529,33:22.6,1.85372264,25.0807188,24.9630469,24.9595503,24.9941055,24.7627841
530,33:32.6,1.85361471,25.0995291,25.0011491,24.9771586,25.0103683,24.7746645
531,33:42.6,1.85350218,25.0924173,24.9897036,24.9767089,25.0011559,24.7478962
532,33:52.6,1.85342481,25.0985712,24.9807306,24.9805516,25.0072889,24.7315802
533,34:02.6,1.85330933,25.0993948,24.9946291,24.9890781,25.0190062,24.7243732
534,34:12.6,1.85326947,25.1203581,24.9981593,24.996099,25.018431,24.7061528
535,34:22.6,1.85317185,25.1063281,24.996654,24.9953251,25.0321126,24.6873759
536,34:32.6,1.85317518,25.1209795,24.9956447,24.9988294,25.0312285,24.6692527
537,34:42.6,1.85308597,25.1124113,25.0049117,25.0177824,25.0364568,24.6505091
538,34:52.6,1.85304716,25.1128256,25.0053639,25.009425,25.0363351,24.647941
539,35:02.6,1.85297682,25.1142853,25.0266292,25.0243052,25.0363349,24.6493759
540,35:12.6,1.85294201,25.1248641,25.016472,25.0092644,25.0475581,24.613358
541,35:22.6,1.85286142,25.1354598,25.0286126,25.0259846,25.0563844,24.6596335
542,35:32.6,1.85280034,25.1319945,25.0374794,25.0289627,25.0616982,24.6798255
543,35:42.6,1.85268425,25.1466327,25.0316619,25.0374453,25.0630395,24.6718218
544,35:52.6,1.85266427,25.1468234,25.0263412,25.0326127,25.0636598,24.6585874
545,36:02.6,1.85256995,25.1550979,25.0504446,25.0482468,25.0806847,24.751783
546,36:12.6,1.8524602,25.1697188,25.0679532,25.0623374,25.0821656,24.8025628
547,36:22.6,1.85231953,25.1813993,25.0768879,25.0664813,25.0931644,24.7702014
548,36:32.6,1.85222923,25.2033755,25.0771473,25.080931,25.1156418,24.7936221
549,36:42.6,1.85212342,25.1893742,25.085857,25.0823676,25.1022111,24.7181257
550,36:52.6,1.85208828,25.1782101,25.0742871,25.0788078,25.1109014,24.7327612
551,37:02.6,1.85203955,25.1918527,25.08545,25.0764909,25.1072378,24.6398346
552,37:12.6,1.85201949,25.1922614,25.0819006,25.076761,25.1100222,24.6834873
553,37:22.6,1.85194739,25.1776691,25.0729007,25.0775093,25.0992762,24.6148202
554,37:32.6,1.85191103,25.2044566,25.0879158,25.0927503,25.1236353,24.6888914
555,37:42.6,1.85187385,25.186064,25.0958734,25.0961688,25.1116946,24.5900867
556,37:52.6,1.85182272,25.1989769,25.0868799,25.0875346,25.1182859,24.6282348
557,38:02.6,1.85174332,25.1867771,25.0955771,25.0897572,25.1254003,24.6324279
558,38:12.6,1.85168081,25.2080934,25.1006454,25.0979915,25.129735,24.7216506
559,38:22.6,1.85158175,25.2316122,25.1139193,25.1180477,25.137568,24.8070709
560,38:32.6,1.85142851,25.2333925,25.1342817,25.1455629,25.1557629,24.8691433
561,38:42.6,1.85132683,25.2359768,25.1375941,25.1420494,25.1681979,24.7593818
562,38:52.6,1.85127265,25.2589708,25.1499259,25.1418001,25.1705956,24.7974152
563,39:02.6,1.85119255,25.2457462,25.1467636,25.1416639,25.1666697,24.7289467
564,39:12.6,1.85113674,25.2514319,25.1524844,25.1537681,25.1723564,24.7660208
565,39:22.6,1.85112536,25.2427495,25.1399147,25.1378067,25.1911607,24.6036013
566,39:32.6,1.85109763,25.240614,25.1448314,25.1346625,25.1652296,24.6773264
567,39:42.6,1.85109851,25.2427677,25.1497462,25.1391599,25.1686599,24.5941542
568,39:52.6,1.85103798,25.2494683,25.1430297,25.1507392,25.1793838,24.7005709
569,40:02.6,1.85102208,25.2401499,25.1319667,25.1382924,25.1680626,24.6010098
570,40:12.6,1.8509419,25.2501677,25.1430918,25.138249,25.1834524,24.7188959
571,40:22.6,1.85094221,25.2579521,25.1541551,25.1652615,25.1898172,24.6276376
572,40:32.6,1.85085445,25.2629054,25.1589059,25.1672524,25.198832,24.7163517
573,40:42.6,1.85082231,25.2623997,25.157921,25.168419,25.1885798,24.6070441
574,40:52.6,1.85079307,25.2549619,25.1463721,25.1482101,25.1829927,24.6668929
575,41:02.6,1.85078304,25.2677894,25.1535921,25.1548911,25.1860035,24.5989852
576,41:12.6,1.8507479,25.2612063,25.1547067,25.161906,25.1842454,24.6525568
577,41:22.6,1.85070959,25.2580324,25.1694501,25.1671815,25.2003718,24.6040112
578,41:32.6,1.85066868,25.2694119,25.1679342,25.1693142,25.1884444,24.6424327
579,41:42.6,1.85064856,25.254269,25.1654364,25.1694844,25.187814,24.6198855
580,41:52.6,1.85056522,25.2832375,25.1761142,25.1742325,25.201433,24.6695538
581,42:02.6,1.85056249,25.2695006,25.1643172,25.1672117,25.2007505,24.5702284
582,42:12.6,1.85052966,25.2747564,25.1762906,25.1909723,25.2061613,24.7406425
583,42:22.6,1.85004014,25.3785135,25.279122,25.2651975,25.3074647,25.9932107
